Class,Data,text
1,"Dành cho ai yêu công nghệ và sự gọn nhẹ. Mình là dân viễn thông chuyên làm thiết kế, mình đang sở hữu em surface pro 3. Nói chung là quá đỉnh cho một sự lựa chọn.",dành cho ai yêu công nghệ và sự gọn nhẹ mình là dân viễn thông chuyên làm thiết kế mình đang sở hữu em surface pro 3 nói chung là quá đỉnh cho một sự lựa chọn
1,"Quá tuyệt vời, không có chỗ nào để chê, cuối năm mình sẽ cưới em nó :)",quá tuyệt vời không có chỗ nào để chê cuối năm mình sẽ cưới em nó vui
1,"tuyệt vời muon co 1 cai mà sửa chữa bào hành của hãng tại việt nam ko có, cai nay co sim 3 g nua tuyệt đỉnh",tuyệt vời muon co 1 cai mà sửa chữa bào hành của hãng tại việt nam không có cai nay co sim 3 g nua tuyệt đỉnh
1,"Thật sự máy này quá tiện dụng. Mình đang làm bên graphic design và surface giúp mình giảm rất nhiều thời gian phác thảo, máy cũng đẹp nữa.",thật sự máy này quá tiện dụng mình đang làm bên graphic design và surface giúp mình giảm rất nhiều thời gian phác thảo máy cũng đẹp nữa
1,"Hay lắm, máy tính bảng treo tường, ý tường đột phá nhất trong năm 2015",hay lắm máy tính bảng treo tường ý tường đột phá nhất trong năm 2015
1,minh dinh mua tivi gan tuong.nay thay e nay doi y ko mua tivi nua ruoc e nay ve dung nhieu trong 1ba dao hon.cam on ss,minh dinh mua tivi gan thay em nay doi y không mua tivi nua ruoc em nay ve dung nhieu trong 1 ba dao on samsung
1,"Smartphone mà phần mềm IOS + phần cứng của SS là hết ý, miễn chê lun!",smartphone mà phần mềm ios   phần cứng của samsung là hết ý miễn chê lun
1,Tuyệt phẩm nhễ,tuyệt phẩm nhễ
1,nói chung thì thích Ss,nói chung thì thích samsung
1,"Tuyệt vời! Đây phải nói là Hyper Computer chứ không chỉ là laptop. Cấu hình cực khủng. thiết kế thanh lịch, sắc sảo và chạy WD10, làm việc, giải trí, Universal...... Xứng đáng bom tấn trong năm.",tuyệt vời đây phải nói là hyper computer chứ không chỉ là laptop cấu hình cực khủng thiết kế thanh lịch sắc sảo và chạy wd10 làm việc giải trí universal xứng đáng bom tấn trong năm
1,"Thiết kế quá đẹp,cấu hình mạnh mẽ ,có thể là mẫu Laptop của tương lai chăng .Microsoft đã đi trước công nghệ .",thiết kế quá đẹp cấu hình mạnh mẽ có thể là mẫu laptop của tương lai chăng microsoft đã đi trước công nghệ
1,"Tôi xem đi xem lại cái clip về con surface book này đến chục lần :). Cũng là máy tính lai cả nhưng thiết kế của con này ấn tượng quá. Cái bản lề sẽ được mổ sẻ sớm thôi. Vuông vức, mạnh mẽ, kiểu dáng phá cách ấn tượng (chỉ có chút lăn tăn là máy không kín với bàn phím, liệu có gây phiền nhiễu gì không, ví dụ bụi chẳng hạn?), cấu hình cao, phải nói là quá tốt. Microsoft đã phần nào xóa tan nghi ngờ về trình độ thiết kế sản phẩm của họ. Dù sao đi nữa Microsoft cũng mới chuyển mình thành hãng sản xuất cả phần cứng lẫn phần mềm. Và sản phẩm như thế này là quá tuyệt rồi.",tôi xem đi xem lại cái clip về con surface book này đến chục lần vui cũng là máy tính lai cả nhưng thiết kế của con này ấn tượng quá cái bản lề sẽ được mổ sẻ sớm thôi vuông vức mạnh mẽ kiểu dáng phá cách ấn tượng chỉ có chút lăn tăn là máy không kín với bàn phím liệu có gây phiền nhiễu gì không ví dụ bụi chẳng hạn cấu hình cao phải nói là quá tốt microsoft đã phần nào xóa tan nghi ngờ về trình độ thiết kế sản phẩm của họ dù sao đi nữa microsoft cũng mới chuyển mình thành hãng sản xuất cả phần cứng lẫn phần mềm và sản phẩm như thế này là quá tuyệt rồi
1,"Một sản phẩm công nghệ đầy sáng tạo, đẹp như trong mơ. Ngày xưa Apple cũng đã từng làm được điều này.",một sản phẩm công nghệ đầy sáng tạo đẹp như trong mơ ngày xưa apple cũng đã từng làm được điều này
1,tuyệt vời ông mặt trời!,tuyệt vời ông mặt trời
1,"Quá đẹp so với quy định, nhất định mình sẽ rước em trong năm này :)",quá đẹp so với quy định nhất định mình sẽ rước em trong năm này vui
1,Có nhìu bạn lả fan giống mình iu surface quá cơ!,có nhìu bạn lả fan giống mình yêu surface quá cơ
1,thật ko thể tin nổi.. đây chính xác là sản phẩm của tương lai.. like luôn ! ;v,thật không thể tin nổi đây chính xác là sản phẩm của tương lai like luôn   v
1,quá đẹp! ước gì mình có 1 cái!,quá đẹp ước gì mình có 1 cái
1,Đang xài Surface pro 3. Quá tuyệt vời.,đang xài surface pro 3 quá tuyệt vời
1,"Thiết kế độc đáo,quá đẹp ,hiện đại ăn đứt Macbook air và ipad pro rồi.",thiết kế độc đáo quá đẹp hiện đại ăn đứt macbook air và ipad pro rồi
1,Chỉ biết thốt lên 2 tiếng: Siêu phẩm!,chỉ biết thốt lên 2 tiếng   siêu phẩm
1,Quá tuyệt,quá tuyệt
1,Đẹp,đẹp
1,hiện tại tôi đang dùng Apple nhưng thực sự là tôi quá ấn tượng với con Surface Book Pro này,hiện tại tôi đang dùng apple nhưng thực sự là tôi quá ấn tượng với con surface book pro này
1,"dành tiền mua đi thôi các bạn ơi, đẹp, chuẩn giải trí và làm việc nữa",dành tiền mua đi thôi các bạn ơi đẹp chuẩn giải trí và làm việc nữa
1,"Quá tuyệt,ko thể tin nổi. Tôi sẽ mua 1 cái dùng vi hệ dh window 10",quá tuyệt không thể tin nổi tôi sẽ mua 1 cái dùng vi hệ dh window 10
1,"mua con Surface 3 đi, máy ngon chạy cực định, tôi đang xài 1 con thấy ko có điểm chê luôn",mua con surface 3 đi máy ngon chạy cực định tôi đang xài 1 con thấy không có điểm chê luôn
1,"Vì iPad bền quá, xài 3-5 năm không hư thì làm sao mà mua mới , kankah",vì ipad bền quá xài 3   5 năm không hư thì làm sao mà mua mới kankah
1,"Lỗi của Apple là làm Ipad quá tốt. Tôi vẫn dùng Ipad 2, anh tôi Ipad 1 chẳng có nhu cầu nâng cấp gì hết.",lỗi của apple là làm ipad quá tốt tôi vẫn dùng ipad 2 anh tôi ipad 1 chẳng có nhu cầu nâng cấp gì hết
1,Dùng ipad bền lắm.. vài đời android thì cái ipad nó mới hỏng.. sao bảo không bán đc,dùng ipad bền lắm vài đời android thì cái ipad nó mới hỏng sao bảo không bán được
1,Ipad pro khi apple đã giới thiệu là dành cho dân kinh doanh đồ hoạ . Và ipad quá bền hỗ trợ quá lâu. Đang dùng ipad 2,ipad pro khi apple đã giới thiệu là dành cho dân kinh doanh đồ họa và ipad quá bền hỗ trợ quá lâu đang dùng ipad 2
1,Thật tuyệt vời! Thật không thể tin được!,thật tuyệt vời thật không thể tin được
1,"Ôi that đẳng cấp, thật là đột phát về công nghệ nữa kìa.",ôi that đẳng cấp thật là đột phát về công nghệ nữa kìa
1,"Quá đẹp, con này tầm 8tr là xúc liền...",quá đẹp con này tầm 8 tr là xúc liền
1,Dep ngau qua...tam 6 t zot luon,đẹp ngau qua tam 6 tôi zot luon
1,"Ra là góp lúa chiến luôn, nhìn cứ hầm hố thế là kết rồi! :)))))))))))))))",ra là góp lúa chiến luôn nhìn cứ hầm hố thế là kết rồi vui
1,"Surface dùng rất tốt , điểm yếu duy nhất là màn hình nhỏ hơn laptop nên sử dụng ko quen , cấu hình chay rất ok , win, ofice bản quyền chạy vi vu , đồng bộ dữ liệu . chơi game, ứng dụng dowload vô tư , xbox ......., pin trâu bò , bạn mua cây laptop mới mình đảm bảo ko có cây nào pin chạy đc 6-8 tiếng như Surface    đang sử dụng và bỏ luôn laptop .",surface dùng rất tốt điểm yếu duy nhất là màn hình nhỏ hơn laptop nên sử dụng không quen cấu hình chay rất được win ofice bản quyền chạy vi vu đồng bộ dữ liệu chơi game ứng dụng dowload vô tư xbox pin trâu bò bạn mua cây laptop mới mình đảm bảo không có cây nào pin chạy được 6   8 tiếng như surface đang sử dụng và bỏ luôn laptop
1,Quá ấn tượng,quá ấn tượng
1,"Quá tuyệt vời, không thể tin được.",quá tuyệt vời không thể tin được
1,"Nhìn cũng sướng cái con mắt. giá. Tầm 5- 7 tr làm gì có của cho tụi Ss,app.đẹp",nhìn cũng sướng cái con mắt giá tầm 5   7 tr làm gì có của cho tụi samsung app đẹp
1,Quá đẹp,quá đẹp
1,"Đẹp quá, Giá à được trang bị bút cảm ứng như trên các dòng của Sam thì tuyệt",đẹp quá giá à được trang bị bút cảm ứng như trên các dòng của sam thì tuyệt
1,"quá đẹp, hi vọng giá nó về VN nhè nhẹ cho AE mình xài.",quá đẹp hi vọng giá nó về việt nam nhè nhẹ cho anh em mình xài
1,qua tuyet.,qua tuyet
1,"Ngon, về Việt Nam quất luôn 1 em 13,3 inch",ngon về việt nam quất luôn 1 em 13 3 inch
1,Giá quá ngon.,giá quá ngon
1,Ngon day,ngon day
1,"Hy hy, đep quá.",hy đep quá
1,"Thích quá, đỉnh cao công nghệ đã được tích tích hợp. Không quan trọng copy của ai, miễn sao có sản phẩm hữu dụng, đa tính năng tích hợp, giá cả phù hợp là ok.",thích quá đỉnh cao công nghệ đã được tích hợp không quan trọng copy của ai miễn sao có sản phẩm hữu dụng đa tính năng tích hợp giá cả phù hợp là được
1,Qúa kinh khủng!,quá kinh khủng
1,Giá ko thể hợp lý hơn,giá không thể hợp lý hơn
1,Quá ngot. Bao h về VN để múc một em nhỉ.,quá ngot bao giờ về việt nam để múc một em nhỉ
1,"Giá quá chất. Không biết có bền không nhưng cấu hình, kiểu giáng và giá cả quá tốt.",giá quá chất không biết có bền không nhưng cấu hình kiểu giáng và giá cả quá tốt
1,Ngon.,ngon
1,"HP dùng cũng được, bảo hành khá tốt, xài 1 năm rưỡi tự nhiên mở không lên mang ra thay main mới 3 ngày sau lấy",hp dùng cũng được bảo hành khá tốt xài 1 năm rưỡi tự nhiên mở không lên mang ra thay main mới 3 ngày sau lấy
1,Tuyệt Phẩm,tuyệt phẩm
1,quá đẹp,quá đẹp
1,Spectre con nào cũng ngon và đẹp 1 cách kỳ lạ.,spectre con nào cũng ngon và đẹp 1 cách kỳ lạ
1,"HP giờ ngon hơn rồi, ít ra 2-3 năm trở lại đây, máy mát, bền và hỗ trợ bảo hành nhanh chóng.",hp giờ ngon hơn rồi ít ra 2   3 năm trở lại đây máy mát bền và hỗ trợ bảo hành nhanh chóng
1,"chờ laptop Xiaomi ra rồi xúc. ngon, bổ, rẻ",chờ laptop xiaomi ra rồi xúc ngon bổ rẻ
1,"Tôi chỉ thích HP thôi, vì từ trước đến nay lúc nào bên cạnh tôi vẫn chỉ là HP.",tôi chỉ thích hp thôi vì từ trước đến nay lúc nào bên cạnh tôi vẫn chỉ là hp
1,"Trời ạ, thiếu hoàn toàn sản phẩm Macbook 12. Đó mới thật sự là đẹp, quá mê hồn luôn",trời ạ thiếu hoàn toàn sản phẩm macbook 12 đó mới thật sự là đẹp quá mê hồn luôn
1,"Chuẩn, macbook đẹp sợ luôn ^^",chuẩn macbook đẹp sợ luôn
1,"Sao không có chỗ cho Sony Vaio Duo 13 nhỉ ? Hình thức quá tuyệt vời khác biệt so với các laptop thông thường, hiệu năng tốt, máy mỏng, nhẹ ...",sao không có chỗ cho sony vaio duo 13 nhỉ hình thức quá tuyệt vời khác biệt so với các laptop thông thường hiệu năng tốt máy mỏng nhẹ
1,"Phải công nhận em Macbook vừa đẹp vừa bền, tôi dùng 1 em từ 2010 mà bây giờ em ấy vẫn đẹp, chưa hỏng bao h.",phải công nhận em macbook vừa đẹp vừa bền tôi dùng 1 em từ 2010 mà bây giờ em ấy vẫn đẹp chưa hỏng bao giờ
1,"Ở đây chỉ là các máy mỏng đẹp nhất. Còn đẹp theo khái niệm chung nhất, theo tôi phải là Alienware. Thiết kế đẹp, vật liệu đẹp, hiệu năng cực cao.",ở đây chỉ là các máy mỏng đẹp nhất còn đẹp theo khái niệm chung nhất theo tôi phải là alienware thiết kế đẹp vật liệu đẹp hiệu năng cực cao
1,"Đã dùng Dell Latitube, HP Probook và Thinkpad T450. Thinkpad vẫn là dòng laptop chuẩn nhất, chạy ổn định, bền bỉ, bàn phím thì tuyệt vời.",đã dùng dell latitube hp probook và thinkpad t450 thinkpad vẫn là dòng laptop chuẩn nhất chạy ổn định bền bỉ bàn phím thì tuyệt vời
1,Mình đang dùng một em Thinkpad T450 và cảm thấy thật toẹt vời.,mình đang dùng một em thinkpad t450 và cảm thấy thật tuyệt vời
1,"Tôi đã mua XPS Dell 2015, và sau hơn 1 năm sử dụng vẫn chỉ 2 từ: Miễn Chê Sản phẩm Ultrabook chạy Window tốt nhất từ trước đến nay.",tôi đã mua xps dell 2015 và sau hơn 1 năm sử dụng vẫn chỉ 2 từ   miễn chê sản phẩm ultrabook chạy window tốt nhất từ trước đến nay
1,Ít lắm là 20 củ. Nhìn mà thèm,ít lắm là 20 củ nhìn mà thèm
1,đây chính là câu trả lời của gã khổng lồ đến từ Mỹ!thiết kế ko chê vào đâu đc !like 1 cái nữa!!!!!!!!!!!!,đây chính là câu trả lời của gã khổng lồ đến từ mỹ thiết kế không chê vào đâu được like 1 cái nữa
1,đẹp và sang trọng quá,đẹp và sang trọng quá
1,Đỉnh cao là đây (y),đỉnh cao là đây y
1,máy nhìn đẹp quá,máy nhìn đẹp quá
1,Thèm quá,thèm quá
1,Máy nhìn rất đẳng cấp và sang trọng...,máy nhìn rất đẳng cấp và sang trọng
1,"Ở với Em Thinkpad x201 này 8 năm rồi mà chẳng thấy chán gì cả, Ram lên 16GB, HDD 1TB. Thoải mái va chạm với tính chất kỹ thuật. Quan tâm các sp khác chỉ để biết và cập nhật mà thôi.",ở với em thinkpad x201 này 8 năm rồi mà chẳng thấy chán gì cả ram lên 16gb hdd 1tb thoải mái va chạm với tính chất kỹ thuật quan tâm các sp khác chỉ để biết và cập nhật mà thôi
1,"Tôi đang dùng còn Lenovo Thinkpad E430 được 2,5 năm rồi, mong nó hỏng để đổi em khac mà nó chả hỏng, chắc phải lấy búa đập cho nhanh hỏng thôi. Mình dân kinh doanh nên dùng nguyên ngày và cả đêm mà pin vẫn còn OK, nói chung rất hay lòng khi mua em này...",tôi đang dùng còn lenovo thinkpad e430 được 2 5 năm rồi mong nó hỏng để đổi em khac mà nó chả hỏng chắc phải lấy búa đập cho nhanh hỏng thôi mình dân kinh doanh nên dùng nguyên ngày và cả đêm mà pin vẫn còn được nói chung rất hay lòng khi mua em này
1,"Đẹp, mình vẫn kết máy của HP.",đẹp mình vẫn kết máy của hp
1,"Rất đẹp, dòng Envy cũng thế. like HP, logo mới cũng độc đáo.",rất đẹp dòng envy cũng thế like hp logo mới cũng độc đáo
1,đẹp ghê,đẹp ghê
1,rất tốt,rất tốt
1,QUA TUYỆT VỜI,qua tuyệt vời
1,Lenovo Smart Cast quá hay cho 1 ý tưởng mà trước đây nó là viễn tưởng,lenovo smart cast quá hay cho 1 ý tưởng mà trước đây nó là viễn tưởng
1,"Đẹp hay tinh tế là quan điểm cá nhân, riêng tôi thấy vừa đẹp, vừa tinh tế, sang trọng!",đẹp hay tinh tế là quan điểm cá nhân riêng tôi thấy vừa đẹp vừa tinh tế sang trọng
1,Lenovo Smart Cast có thật ư?? Tưởng chỉ có trong các concept thôi chứ.. Bá đạo thật.,lenovo smart cast có thật ư tưởng chỉ có trong các concept thôi chứ bá đạo thật
1,Nhìn thấy thích cái điện thoại kia rồi,nhìn thấy thích cái điện thoại kia rồi
1,"Không thể ngờ được là lenovo quá đỉnh khi đưa tính năng mà vốn chỉ có trong viễn tưởng vào đt , quá đỉnh , hy vọng chiếc super Smartphone nàu sớm bán trong tương lai gần",không thể ngờ được là lenovo quá đỉnh khi đưa tính năng mà vốn chỉ có trong viễn tưởng vào điện thoại quá đỉnh hy vọng chiếc super smartphone nàu sớm bán trong tương lai gần
1,cái điện thoại sữ dung máy chiếu laser nghe đã thiệt,cái điện thoại sữ dung máy chiếu laser nghe đã thiệt
1,Quá ngon 4k mà coi film thì quá chất,quá ngon 40 mà coi film thì quá chất
1,"Pho cap 4k cho moi nha, asus qua nhien loi hai",pho cap 40 cho moi nha asus qua nhien loi hai
1,NGON,ngon
1,"Laptop 15"" mà nặng chưa đến 1kg, thật ko thể tin được, đây sẽ là laptop 15"" nhẹ nhất thế giới.",laptop 15 mà nặng chưa đến 1 kg thật không thể tin được đây sẽ là laptop 15 nhẹ nhất thế giới
1,Đẹp nhẹ,đẹp nhẹ
1,Quá khủng. Phải mình có được em nó thì...,quá khủng phải mình có được em nó thì
1,"Thiết kế máy góc cạnh, rất đẹp, thật không thể tin được",thiết kế máy góc cạnh rất đẹp thật không thể tin được
1,rất tuyệt!,rất tuyệt
1,Thích hệ thống đèn LED ge,thích hệ thống đèn led ge
1,kiểu này thì mình cũng phải đặt 1cái mới được,kiểu này thì mình cũng phải đặt 1 cái mới được
1,với cấu hình quá khủng + màn hình 18.4 inh ... thật không còn gì bằng với gamer.... nhà thiết kế thật là quá hiểu các gamer ...thanhk,với cấu hình quá khủng   màn hình inh thật không còn gì bằng với gamer nhà thiết kế thật là quá hiểu các gamer thanhk
1,"Cách đây hơn 2 năm mình mua 1 con alienware 17 cũng với cấu hình cao nhất. Đến bây giờ mình vẫn hài long với nó vì máy có thể thực hiện nhiều việc cùng 1 lúc cho mình và máy vẫn chạy tốt những dòng game nặng và hiện đại. Alienware là phân khúc laptop cao cấp của hãng Dell và công nghệ của nó luôn đi trước khoảng 2 nam so với những dòng laptop phổ thông. Chỉ có 1 nhược điểm là nó hơi cồng kềnh và nặng, bất tiện trong việc di chuyển.",cách đây hơn 2 năm mình mua 1 con alienware 17 cũng với cấu hình cao nhất đến bây giờ mình vẫn hài long với nó vì máy có thể thực hiện nhiều việc cùng 1 lúc cho mình và máy vẫn chạy tốt những dòng game nặng và hiện đại alienware là phân khúc laptop cao cấp của hãng dell và công nghệ của nó luôn đi trước khoảng 2 nam so với những dòng laptop phổ thông chỉ có 1 nhược điểm là nó hơi cồng kềnh và nặng bất tiện trong việc di chuyển
1,giao diện quá đẹp mà hình quá đỉnh.,giao diện quá đẹp mà hình quá đỉnh
1,Cũng ngon. Ma giá zen năm nay cao quá.,cũng ngon ma giá zen năm nay cao quá
1,"Quá ngon, xứng đáng với tầm giá. Đập chết Note 7.",quá ngon xứng đáng với tầm giá đập chết ghi 7
1,đang xài zen 3 quá hài lòng về mọi thứ,đang xài zen 3 quá hài lòng về mọi thứ
1,"Tuyệt vời hết, ngoại trừ giá thành bản in.",tuyệt vời hết ngoại trừ giá thành bản in
1,"Ý kiến cá nhân của mình thì ko thích thiết kế Sony (phần trên màn hình và dưới màn hình quá dày), còn HTC thì thiết viền benzen và trên dưới dày quá. Oppo copy và phát triển thiết kế của samsung + apple, camera tốt, cấu hình tốt, giá rẻ, thiết kế đẹp hơn samsung và apple nếu ở cùng tầm giá => giới trẻ thích dùng. Còn người nào nhiều tiền, hoặc trung niên thì cứ chọn samsung hoặc apple đỡ phải suy nghĩ hại não",ý kiến cá nhân của mình thì không thích thiết kế sony phần trên màn hình và dưới màn hình quá dày còn htc thì thiết viền benzen và trên dưới dày quá oppo copy và phát triển thiết kế của samsung   apple camera tốt cấu hình tốt giá rẻ thiết kế đẹp hơn samsung và apple nếu ở cùng tầm giá   giới trẻ thích dùng còn người nào nhiều tiền hoặc trung niên thì cứ chọn samsung hoặc apple đỡ phải suy nghĩ hại não
1,Hàng tàu đc vầy là tốt lắm rồi mấy bác cứ mang so sánh với hàng xịn rồi chê tùm lum,hàng tàu được vầy là tốt lắm rồi mấy bác cứ mang so sánh với hàng xịn rồi chê tùm lum
1,ôi thật bất ngờ... có con nào mobi sờ ta giá rẻ có phơi sáng ko nhỉ... muốn ghê,ôi thật bất ngờ có con nào mobi sờ ta giá rẻ có phơi sáng không nhỉ muốn ghê
1,X Max bá đạo vậy,x max bá đạo vậy
1,ôi trời mobistar x max chụp bá đạo quá...,ôi trời mobistar x max chụp bá đạo quá
1,cứ như primeX có tăng độ tương phản ấy nhỉ,cứ như primex có tăng độ tương phản ấy nhỉ
1,"Em ngôi sao di động có nước ảnh với chi tiết có vẻ trung thực và sắc sảo hơn s7e. Đang định làm s7e, nhìn cái so sánh này có khi phải nghĩ lại.",em ngôi sao di động có nước ảnh với chi tiết có vẻ trung thực và sắc sảo hơn s7e đang định làm s7e nhìn cái so sánh này có khi phải nghĩ lại
1,Mobiistar ngon hơn hẳn!,mobiistar ngon hơn hẳn
1,Thế quái nào mình lại thấy cái mobiistar ảnh ra đẹp hơn siêu phẩm s7 nhỉ,thế quái nào mình lại thấy cái mobiistar ảnh ra đẹp hơn siêu phẩm s7 nhỉ
1,Công nhận chụp đêm ăn đứt s7 Choáng Nokia 808 đâu nhỉ,công nhận chụp đêm ăn đứt s7 choáng nokia 808 đâu nhỉ
1,"Mobiistar mầu chắc ghê vậy, s7 nhợt nhạt quá",mobiistar mầu chắc ghê vậy s7 nhợt nhạt quá
1,"S7 edge có f1.7 sao chỉnh iso cao thế, không cháy sáng mới lạ. Nhưng mobistar ngon quá nhỉ, rất đáng tiền!!! Mình chính xác là gà mờ ảnh ọt, chưa hiểu các thông số lắm nhưng nếu trong hoàn cảnh này chụp s7 của mình chắc chắn đẹp hơn mấy tấm của mod",s7 edge có f1 7 sao chỉnh iso cao thế không cháy sáng mới lạ nhưng mobistar ngon quá nhỉ rất đáng tiền mình chính xác là gà mờ ảnh ọt chưa hiểu các thông số lắm nhưng nếu trong hoàn cảnh này chụp s7 của mình chắc chắn đẹp hơn mấy tấm của mod
1,Ồ ! Mobiistar chụp ngon hơn hẳn !,ồ mobiistar chụp ngon hơn hẳn
1,s7e thua toàn tập,s7e thua toàn tập
1,"Nhìn comment ở trên là biết chẳng ai quan tâm điều đó rồi. Hơn nữa 80% ảnh S7e dư sáng thế kia, người ta không bảo con Mobiistar hơn hơi phí.",nhìn comment ở trên là biết chẳng ai quan tâm điều đó rồi hơn nữa 80   ảnh s7e dư sáng thế kia người ta không bảo con mobiistar hơn hơi phí
1,"mình đang cầm S7 đây, xác nhận ảnh mờ mơ chứ ko dc trong như con Mb star đâu!",mình đang cầm s7 đây xác nhận ảnh mờ mơ chứ không được trong như con mb star đâu
1,"Hihi, đọv xong bài này chắc chạy ra mua em Mobiistar quá. Giỡn thôi, đúng là độ mở của S7 lớn nên khi có những hình nhìn bị cháy sáng nhiều nên không đẹp. Chứ mình đang xài S7 và rất hài lòng với em này. Đọc phần thông tin 2 máy chắc có sự nhầm lẫn về flash của S7, vì mình thấy s7 ko có flash kép dual tone ☺",hihi đọv xong bài này chắc chạy ra mua em mobiistar quá giỡn thôi đúng là độ mở của s7 lớn nên khi có những hình nhìn bị cháy sáng nhiều nên không đẹp chứ mình đang xài s7 và rất hài lòng với em này đọc phần thông tin 2 máy chắc có sự nhầm lẫn về flash của s7 vì mình thấy s7 không có flash kép dual tone
1,Gì vậy trời tính đâu chụp với bomphone chứ.. dìm hàng S7 quá rõ mà,gì vậy trời tính đâu chụp với bomphone chứ dìm hàng s7 quá rõ mà
1,"2 hình đầu thì thấy S7 đẹp hơn, sáng hơn. Nhưng mấy hình chụp trong thành phố, đặt biệt là có cây xanh thì X max lại thể hiện khả năng cân bằng rất tốt. Nhìn màu xanh green trong ánh đèn vàng thiệt là phê. X max lại có camera 23mp nên zoom lại mịn hơn, chi tiết hơn S7 nx. Hàng Việt Nam ghê . Like",2 hình đầu thì thấy s7 đẹp hơn sáng hơn nhưng mấy hình chụp trong thành phố đặt biệt là có cây xanh thì x max lại thể hiện khả năng cân bằng rất tốt nhìn màu xanh green trong ánh đèn vàng thiệt là phê x max lại có camera 23 mp nên zoom lại mịn hơn chi tiết hơn s7 nx hàng việt nam ghê like
1,con s7 có vẻ bắt sáng tốt hơn nên dù phơi sáng cùng 1s hay 2s nó đều sáng hơn! ( hình như là do khẩu độ s7 1.7 nên vậy). công nhận con mobista này chụp cũng ngon thiệt!,con s7 có vẻ bắt sáng tốt hơn nên dù phơi sáng cùng 1 s hay 2 s nó đều sáng hơn hình như là do khẩu độ s7 nên vậy công nhận con mobista này chụp cũng ngon thiệt
1,S7 ván này thua thật.,s7 ván này thua thật
1,"ai nhìn sơ qua chắc sẽ chọn prime x max....nhưng mấy pic đầu prime x cho thấy chi tiết hơn nhờ số chấm gấp đôi mấy pic sau tương phản tốt nhưng xử lý quá bệt màu hẳn ra.. mất chi tiết, ảnh con s7 chỉnh chút là ok nói chung với tầm giá thì prime quá good rồi",ai nhìn sơ qua chắc sẽ chọn prime x max nhưng mấy pic đầu prime x cho thấy chi tiết hơn nhờ số chấm gấp đôi mấy pic sau tương phản tốt nhưng xử lý quá bệt màu hẳn ra mất chi tiết ảnh con s7 chỉnh chút là được nói chung với tầm giá thì prime quá tốt rồi
1,;trước giờ không nghĩ là em mbs lại sx x max với camera khá là bá,trước giờ không nghĩ là em mbs lại sx x max với camera khá là bá
1,"Mobile star phơi khủng dữ, so phơi với Lumina 1520 xem sao mod ơi",mobile star phơi khủng dữ so phơi với lumina 1520 xem sao mod ơi
1,XmAx bị cháy hơn s7+. nhưng được nước ảnh và màu sắc thật hơn s7+,xmax bị cháy hơn s7   nhưng được nước ảnh và màu sắc thật hơn s7
1,"không biết thật không nữa, thật không thể tin nổi, X max phơi sáng đẹp hơn cả S7",không biết thật không nữa thật không thể tin nổi x max phơi sáng đẹp hơn cả s7
1,Ảnh s7e vẫn trong trẻo và nét hơn,ảnh s7e vẫn trong trẻo và nét hơn
1,Samsung chup dem nhu ngay zay .,samsung chup dem nhu ngay zay
1,Sao tôi lại nhìn ra Prime Max cho ảnh đẹp hơn vậy nè????,sao tôi lại nhìn ra prime max cho ảnh đẹp hơn vậy nè
1,Cứ để S7e ở Auto chụp còn đẹp hơn Prime nhiều,cứ để s7e ở auto chụp còn đẹp hơn prime nhiều
1,CÔNG NHẬN HÀNG KHỰA MÁC VIỆT CHỤP ĐẸP HƠN HẲN,công nhận hàng khựa mác việt chụp đẹp hơn hẳn
1,Bức hình nào là nhỏ xíu. Và 950 chưa bjo là cái đt có camera cùi.,bức hình nào là nhỏ xíu và 950 chưa bjo là cái điện thoại có camera cùi
1,"ko xét về độ sáng Chỉ xét về màu sắc thì màu của em Xmax ""thật"" hơn S7 rất nhiều ko biết bài này có dìm S7 ko, dù biết rằng xưa giờ SS màu trên đt rất đẹp - mà khi xem trên máy tính thì ko đẹp và ảo bây giờ thì thấy rất rõ ràng",không xét về độ sáng chỉ xét về màu sắc thì màu của em xmax thật hơn s7 rất nhiều không biết bài này có dìm s7 không dù biết rằng xưa giờ samsung màu trên điện thoại rất đẹp   mà khi xem trên máy tính thì không đẹp và ảo bây giờ thì thấy rất rõ ràng
1,Thế này ip 6s gọi bằng cụ,thế này iphone 6 s gọi bằng cụ
1,Ghê thế nếu đúng là thật thì sam gặp đối thủ rồi.,ghê thế nếu đúng là thật thì sam gặp đối thủ rồi
1,"1 em ảnh ám vàng, 1 em ám xanh, nhưng nói chung nhìn ảnh của em mobiistar chụp ngon lành cành đào hơn )",1 em ảnh ám vàng 1 em ám xanh nhưng nói chung nhìn ảnh của em mobiistar chụp ngon lành cành đào hơn
1,Có so sánh dìm cỡ não thì cũng ko cùng mâm ngồi với S7 ạ ^^,có so sánh dìm cỡ não thì cũng không cùng mâm ngồi với s7 ạ
1,"nói chung bài này có thể xem cho vui, s7e 1 đẳng cấp hoàn toàn khác",nói chung bài này có thể xem cho vui s7e 1 đẳng cấp hoàn toàn khác
1,Đang nói phơi sáng mà b. Nếu chụp thường thì S7 ăn chắc,đang nói phơi sáng mà bạn nếu chụp thường thì s7 ăn chắc
